,area_type,availability,location,society,bath,balcony,price,Sqft_range_starts,Sqft_range_ends,Size,Flat_layout
5288,3,18-Dec,Old Airport Road,Jaades ,4.0,3.0,208.0,2774.0,2774.0,4,0
5289,0,Ready To Move,Varthur,Vaensia,2.0,1.0,60.0,1210.0,1210.0,2,0
5290,3,Ready To Move,Kogilu,Vaensia,1.0,1.0,30.84,700.0,700.0,1,0
5291,3,18-May,Kanakpura Road,NellsKo,2.0,1.0,55.5,1155.0,1155.0,2,0
5292,3,22-Jun,Hoodi,GoAirej,2.0,1.0,89.0,1132.0,1132.0,2,0
5293,3,18-Jan,Hennur Road,Asadacy,2.0,2.0,104.0,1359.0,1359.0,2,0
5294,3,Ready To Move,Byatarayanapura,Reeroce,3.0,2.0,200.0,2631.0,2631.0,4,0
5295,3,Ready To Move,Kothanur,Reeroce,2.0,2.0,56.0,1145.0,1145.0,2,0
5296,0,Ready To Move,5th Phase JP Nagar,Shenshi,1.0,1.0,30.0,600.0,600.0,1,0
5297,2,Ready To Move,Laggere,Shenshi,1.0,1.0,125.0,1200.0,1200.0,1,1
5298,0,Ready To Move,Mahalakshmi Puram,Shenshi,2.0,1.0,60.0,830.0,830.0,2,0
5299,3,Ready To Move,HSR Layout,Ammesss,2.0,2.0,56.0,1009.0,1009.0,2,0
5300,3,Ready To Move,Basavangudi,Soarkig,3.0,2.0,195.0,1800.0,1800.0,3,0
5301,3,Ready To Move,Yelahanka,Niareum,2.0,2.0,52.71,1226.0,1226.0,2,0
5302,3,Ready To Move,Badrappa Layout,Niareum,2.0,2.0,88.0,1500.0,1500.0,2,0
5303,3,Ready To Move,Electronic City,Prarkun,2.0,1.0,79.0,1363.0,1363.0,2,0
5304,0,Ready To Move,Poorna Pragna Layout,Prarkun,2.0,1.0,240.0,1400.0,1400.0,3,1
5305,0,18-Dec,Bommasandra Industrial Area,Prarkun,2.0,1.0,33.64,1165.0,1165.0,2,0
5306,0,Ready To Move,HSR Layout,Rocid P,4.0,1.0,220.0,2792.0,2792.0,4,1
5307,0,Ready To Move,Kammanahalli,Rocid P,1.0,0.0,59.0,700.0,700.0,1,1
5308,3,Ready To Move,Kaval Byrasandra,May 2ge,2.0,2.0,42.0,1060.0,1060.0,2,0
5309,0,Ready To Move,Marathahalli,Vantsra,2.0,1.0,67.0,1200.0,1200.0,2,0
5310,0,18-Dec,"Off Sarjapur Road, ",Vantsra,3.0,2.0,76.0,1518.0,1518.0,3,0
5311,0,Ready To Move,Nagappa Reddy Layout,Ablmsol,2.0,2.0,75.0,1495.0,1495.0,3,0
5312,0,Ready To Move,Sanjay nagar,Ablmsol,2.0,2.0,90.0,1575.0,1575.0,2,0
5313,0,Ready To Move,Rajaji Nagar,Brway G,2.0,2.0,170.0,1440.0,1440.0,2,0
5314,3,18-Dec,Kasavanhalli,Goaysn ,3.0,1.0,69.0,1545.0,1545.0,3,0
5315,0,Ready To Move,Kengeri,Akdorli,3.0,3.0,50.0,1470.0,1470.0,3,0
5316,3,Ready To Move,Cooke Town,Akdorli,3.0,3.0,95.0,1500.0,1500.0,3,0
5317,0,Ready To Move,BTM Layout,Myace P,2.0,2.0,81.0,1450.0,1450.0,3,0
5318,3,Ready To Move,Hosur Road,Myace P,2.0,1.0,49.0,1179.0,1179.0,2,0
5319,3,Ready To Move,7th Phase JP Nagar,Eladero,3.0,2.0,110.0,1650.0,1650.0,3,0
5320,3,Ready To Move,Chandapura,Arhid O,2.0,2.0,32.0,1095.0,1095.0,3,0
5321,0,18-Jan,Lal Bahadur Shastri Nagar,Arhid O,2.0,1.0,48.0,856.0,856.0,2,0
5322,3,Ready To Move,Naganathapura,Malmsri,2.0,1.0,62.0,1143.0,1143.0,2,0
5323,3,Ready To Move,Hebbal,Prersis,2.0,1.0,97.8,1349.0,1349.0,2,0
5324,0,Ready To Move,Anjanapura,ACopsva,2.0,2.0,45.0,1280.0,1280.0,3,0
5325,3,Ready To Move,Malleshwaram,ACopsva,1.0,1.0,60.0,480.0,480.0,1,0
5326,3,18-Dec,Whitefield,Prtates,2.0,1.0,69.06,1216.0,1216.0,2,0
5327,3,Ready To Move,Doddakallasandra,Prtates,3.0,1.0,115.0,2493.0,2493.0,3,0
5328,3,Ready To Move,Malleshwaram,PantsAp,2.0,1.0,120.0,1290.0,1290.0,2,0
5329,2,Ready To Move,Banjara Layout,PantsAp,5.0,2.0,96.0,1200.0,1200.0,5,1
5330,3,Ready To Move,Electronic City,Elodsre,2.0,2.0,42.0,1156.0,1156.0,2,0
5331,3,Ready To Move,Thanisandra,MenueNo,2.0,2.0,44.0,1230.0,1230.0,2,0
5332,3,Ready To Move,Volagerekallahalli,PSterAs,2.0,2.0,33.15,1070.0,1070.0,2,0
5333,2,Immediate Possession,Devanahalli,Emngs S,2.0,2.0,177.115,2100.0,5405.0,2,0
5334,3,18-Aug,Ramagondanahalli,ViistLa,2.0,1.0,49.3,1235.0,1235.0,2,0
5335,0,Ready To Move,6th block Koramangala,Krone S,2.0,1.0,110.0,1117.0,1117.0,2,0
5336,3,Ready To Move,Kundalahalli,Dieldli,3.0,2.0,124.0,1724.0,1724.0,3,0
5337,2,Ready To Move,Jalahalli,Dieldli,4.0,0.0,90.0,1200.0,1200.0,4,1
5338,3,Ready To Move,Venkatadri Layout,Raiyai ,1.0,1.0,43.0,600.0,600.0,1,0
5339,3,Ready To Move,KR Puram,DSise S,2.0,2.0,57.9,1930.0,1930.0,3,0
5340,3,18-Dec,Whitefield,Prtates,2.0,1.0,75.0,1216.0,1216.0,2,0
5341,0,Ready To Move,KR Puram,ViionMa,3.0,3.0,60.0,1452.0,1452.0,3,0
5342,3,Ready To Move,Whitefield,Veale R,2.0,3.0,78.0,1355.0,1355.0,2,0
5343,0,Ready To Move,HMT Layout,Veale R,4.0,3.0,425.0,7500.0,7500.0,4,1
5344,3,Ready To Move,Sarjapur  Road,Adeatlm,3.0,3.0,190.0,2145.0,2145.0,3,0
5345,3,Ready To Move,Bommanahalli,Varlsa ,2.0,1.0,53.0,957.0,957.0,2,0
5346,0,Ready To Move,Shantiniketan Layout,Maest N,2.0,2.0,48.0,925.0,925.0,2,0
5347,3,Ready To Move,Bellandur,Grntsd ,2.0,3.0,59.0,1550.0,1550.0,2,0
5348,2,Ready To Move,Yelahanka New Town,Grntsd ,2.0,1.0,899.0,4000.0,4000.0,4,1
5349,2,20-Jul,Kanakpura Road,Grntsd ,3.0,2.0,140.0,2100.0,2100.0,3,1
5350,3,21-Dec,Bannerghatta Road,PrarePa,2.0,1.0,61.0,1115.0,1115.0,2,0
5351,3,Ready To Move,Yelahanka,NCowsar,3.0,2.0,83.0,1692.0,1692.0,3,0
5352,3,Ready To Move,Baba Nagar,NCowsar,2.0,2.0,52.0,1100.0,1100.0,2,0
5353,3,Ready To Move,Hormavu,ARureig,2.0,2.0,69.0,1385.0,1385.0,3,0
5354,3,Ready To Move,Hosa Road,Amelllu,1.0,1.0,24.9,760.0,760.0,1,0
5355,3,19-Dec,Electronics City Phase 1,Shitt S,2.0,2.0,67.0,1335.0,1335.0,2,0
5356,3,Ready To Move,Bommanahalli,Kut 3or,2.0,1.0,45.0,910.0,910.0,2,0
5357,3,Ready To Move,Kanakpura Road,MGBay T,2.0,2.0,55.0,1610.0,1610.0,3,0
5358,3,19-Mar,Hennur Road,Puachal,2.0,1.0,75.76,1341.0,1341.0,2,0
5359,2,Ready To Move,Kurubarahalli,Puachal,3.0,0.0,70.0,1200.0,1200.0,3,1
5360,3,Ready To Move,Uttarahalli,SLnssPr,2.0,2.0,44.98,1285.0,1285.0,3,0
5361,3,Ready To Move,HAL 2nd Stage,SLnssPr,3.0,2.0,252.0,2100.0,2100.0,3,0
5362,3,Ready To Move,Yeshwanthpur,IBityin,3.0,2.0,92.13,1679.0,1679.0,3,0
5363,0,Ready To Move,Puttappa Layout,IBityin,4.0,2.0,290.0,2675.0,2675.0,4,1
5364,0,Ready To Move,"Ananthanagar Phase 1,Electronic City , phase 2",IBityin,2.0,1.0,45.9,1016.0,1016.0,2,0
5365,0,Ready To Move,Banashankari Stage II,IBityin,2.0,0.0,650.0,1500.0,1500.0,4,1
5366,2,Ready To Move,Palace Guttahalli,IBityin,2.0,1.0,100.0,660.0,660.0,3,1
5367,3,Ready To Move,Rajaji Nagar,PhestOn,3.0,2.0,400.0,2448.0,2448.0,3,0
5368,3,Ready To Move,Bellandur,PhestOn,2.0,2.0,35.11,924.0,924.0,2,0
5369,3,18-Jul,8th Phase JP Nagar,Maian M,1.0,1.0,31.0,500.0,500.0,1,0
5370,3,Ready To Move,Ngef Layout,Maian M,3.0,2.0,88.0,1800.0,1800.0,3,0
5371,3,Ready To Move,Whitefield,Vixirri,2.0,3.0,77.0,1255.0,1255.0,2,0
5372,3,18-Dec,Hennur Road,Inaxyga,2.0,2.0,50.0,1040.0,1040.0,2,0
5373,3,Ready To Move,Kattigenahalli,Vehida ,2.0,2.0,47.0,1062.0,1062.0,2,0
5374,3,19-Dec,Varthur Road,Aseenh ,2.0,0.0,19.33,770.0,841.0,2,0
5375,3,Ready To Move,Hosur Road,Nimesch,2.0,1.0,60.0,950.0,950.0,2,0
5376,3,18-May,Whitefield,Prtates,2.0,1.0,73.0,1216.0,1216.0,2,0
5377,3,Ready To Move,HSR Layout,AdadeEs,2.0,2.0,98.0,1300.0,1300.0,2,0
5378,3,Ready To Move,5th Phase JP Nagar,AdadeEs,2.0,2.0,65.0,1390.0,1390.0,2,0
5379,3,19-Jul,Yelahanka,Goues A,2.0,1.0,52.58,1033.0,1033.0,2,0
5380,3,19-Dec,Yelahanka,Goues A,2.0,2.0,65.31,1390.0,1390.0,2,0
5381,3,Ready To Move,Jalahalli,Goues A,2.0,1.0,52.0,1020.0,1020.0,2,0
5382,3,19-Dec,Whitefield,Oreldhi,1.0,0.0,34.735,524.0,894.0,1,0
5383,3,18-Oct,Whitefield,ARipsul,2.0,2.0,45.0,1140.0,1140.0,2,0
5384,3,Ready To Move,Yeshwanthpur,IBityin,1.0,1.0,36.85,670.0,670.0,1,0
5385,3,18-Jul,Bhoganhalli,Rosha I,4.0,2.0,111.0,2171.0,2171.0,4,0
5386,3,Ready To Move,Bannerghatta Road,Gundaa ,2.0,1.0,48.0,1136.0,1136.0,2,0
5387,0,Ready To Move,Doddakannelli,Sueesti,2.0,2.0,80.0,1477.0,1477.0,3,0
5388,3,Ready To Move,KR Puram,Sueesti,2.0,2.0,30.0,1001.0,1001.0,2,0
5389,3,19-Dec,Yelahanka,Goues A,2.0,1.0,48.86,1040.0,1040.0,2,0
5390,3,Ready To Move,Garudachar Palya,Goues A,2.0,1.0,48.5,1060.0,1060.0,2,0
5391,3,Ready To Move,Sarjapur,Goues A,2.0,1.0,44.3,1240.0,1240.0,2,0
5392,3,Ready To Move,Byadarahalli,ETntsce,5.0,1.0,450.0,3500.0,3500.0,4,0
5393,3,Ready To Move,Doddabommasandra,ETntsce,8.0,3.0,175.0,42000.0,42000.0,9,0
5394,3,20-Dec,Varthur,Myple M,2.0,2.0,46.0,1070.0,1070.0,2,0
5395,0,Ready To Move,Electronic City Phase II,SJmesst,2.0,1.0,65.8,1253.0,1253.0,2,0
5396,3,Ready To Move,Whitefield,Srmesun,2.0,2.0,60.0,1190.0,1190.0,2,0
5397,3,Ready To Move,Whitefield,Sparam ,2.0,2.0,55.0,1312.0,1312.0,2,0
5398,0,Ready To Move,KR Puram,HovasTe,2.0,0.0,40.0,750.0,750.0,2,0
5399,0,Ready To Move,Koramangala,KHage G,3.0,2.0,115.0,1615.0,1615.0,3,0
5400,0,Ready To Move,Marathahalli,KHage G,2.0,1.0,60.0,1095.0,1095.0,2,0
5401,3,Ready To Move,Whitefield,Gotis A,3.0,3.0,100.0,1745.0,1745.0,3,0
5402,3,Ready To Move,Rachenahalli,Gotis A,2.0,2.0,52.5,1050.0,1050.0,2,0
5403,2,Ready To Move,4th T block Jayanagar,Gotis A,4.0,2.0,440.0,2080.0,2080.0,4,1
5404,3,Ready To Move,Thanisandra,MenueNo,2.0,1.0,44.6,1220.0,1220.0,2,0
5405,3,Ready To Move,Kempegowda Nagar,Sonumy ,3.0,2.0,98.0,1793.0,1793.0,3,0
5406,3,Ready To Move,Uttarahalli,Sonumy ,1.0,2.0,45.0,1100.0,1100.0,2,0
5407,3,Ready To Move,Yelahanka New Town,Covelrs,2.0,3.0,65.0,1385.0,1385.0,2,0
5408,3,Ready To Move,Begur Road,Covelrs,2.0,2.0,45.0,1200.0,1200.0,2,0
5409,3,Ready To Move,Haralur Road,NDionas,2.0,2.0,125.0,2017.0,2017.0,3,0
5410,3,Ready To Move,Attibele,Jae 1hu,1.0,1.0,10.0,400.0,400.0,1,0
5411,3,18-Apr,Bellandur,Jae 1hu,2.0,2.0,44.81,1400.0,1400.0,3,0
5412,3,Ready To Move,Bethel Nagar,Saaveir,2.0,1.0,33.0,960.0,960.0,2,0
5413,3,Ready To Move,Uttarahalli,Aklia R,2.0,1.0,47.0,1125.0,1125.0,2,0
5414,3,Ready To Move,Akshaya Nagar,Javasi ,2.0,2.0,60.0,1551.0,1551.0,3,0
5415,2,Ready To Move,BTM Layout,Javasi ,4.0,2.0,122.0,600.0,600.0,4,1
5416,3,Ready To Move,Vittasandra,Javasi ,2.0,1.0,67.4,1246.0,1246.0,2,0
5417,0,18-Apr,Whitefield,Javasi ,4.0,3.0,224.0,3200.0,3200.0,4,0
5418,3,Ready To Move,Marathahalli,SrncyRe,2.0,1.0,48.0,1060.0,1060.0,2,0
5419,3,Ready To Move,Bharathi Nagar,ReudePr,2.0,2.0,59.0,1384.0,1384.0,2,0
5420,3,Ready To Move,Byagadadhenahalli,VBavaai,2.0,1.0,23.0,620.0,620.0,2,0
5421,3,18-Jun,Bommasandra,SSestth,2.0,1.0,39.77,1005.0,1005.0,2,0
5422,2,Ready To Move,Sarakki Nagar,SSestth,3.0,2.0,128.0,1200.0,1200.0,3,1
5423,0,Ready To Move,Kirloskar Layout,SSestth,3.0,2.0,35.0,1400.0,1400.0,3,0
5424,3,Ready To Move,HSR Layout,SrisePo,3.0,3.0,88.0,2400.0,2400.0,3,0
5425,3,Ready To Move,Whitefield,Rabow R,2.0,1.0,39.0,1096.0,1096.0,2,0
5426,3,Ready To Move,Kaggadasapura,Rabow R,1.0,0.0,50.0,1180.0,1180.0,2,0
5427,3,Ready To Move,Uttarahalli,Rabow R,2.0,1.0,47.0,1300.0,1300.0,3,0
5428,2,18-Apr,tc.palya,Rabow R,2.0,1.0,62.0,1020.0,1020.0,2,1
5429,2,Ready To Move,Margondanahalli,Rabow R,2.0,0.0,35.0,600.0,600.0,2,1
5430,3,Ready To Move,Dollar Scheme Colony,Vacesi ,6.0,1.0,310.0,3563.0,3563.0,4,0
5431,3,Ready To Move,Konanakunte Cross,Vacesi ,2.0,2.0,47.0,1165.0,1165.0,2,0
5432,3,18-Mar,Bellandur,NiCodCa,3.0,3.0,100.0,1685.0,1685.0,3,0
5433,3,Ready To Move,Raja Rajeshwari Nagar,GrrvaGr,3.0,3.0,53.56,1580.0,1580.0,3,0
5434,3,Ready To Move,Balagere,Soresea,2.0,1.0,83.0,1210.0,1210.0,2,0
5435,3,Ready To Move,Kammasandra,DSOakil,1.0,2.0,25.75,1030.0,1030.0,2,0
5436,0,Ready To Move,Nagappa Reddy Layout,DSOakil,2.0,2.0,43.5,1100.0,1100.0,2,0
5437,3,19-Dec,Hebbal,Magiaya,3.0,2.0,77.68,1255.0,1255.0,3,0
5438,3,20-Dec,Jakkur,ArndsSk,3.0,2.0,86.0,1482.0,1482.0,3,0
5439,3,Ready To Move,Hebbal,Prersis,2.0,1.0,108.0,1344.0,1344.0,2,0
5440,3,18-Jun,Kothannur,Prersis,2.0,2.0,39.8,1275.0,1275.0,3,0
5441,2,Ready To Move,Vidyaranyapura,Prersis,3.0,2.0,38.0,462.0,462.0,3,1
5442,3,Ready To Move,Omarbagh Layout,SNtua S,5.0,3.0,318.0,3300.0,3300.0,4,0
5443,3,Ready To Move,Panathur,SNtua S,2.0,2.0,85.0,1210.0,1210.0,2,0
5444,3,19-Jun,Hebbal,Raard B,3.0,3.0,226.0,1320.0,1320.0,3,0
5445,3,19-Mar,Hosa Road,Skume R,3.0,2.0,98.13,1532.0,1532.0,3,0
5446,3,Ready To Move,JP Nagar,Maerar ,2.0,2.0,110.0,1245.0,1245.0,2,0
5447,3,Ready To Move,Nagarbhavi,MaentNa,2.0,2.0,50.0,1212.0,1212.0,2,0
5448,3,18-Oct,Sarjapur  Road,MaentNa,2.0,1.0,65.0,1230.0,1230.0,2,0
5449,2,Ready To Move,Indira Nagar,MaentNa,5.0,2.0,180.0,1000.0,1000.0,5,1
5450,3,Ready To Move,Ramagondanahalli,DNeremo,3.0,2.0,159.0,2257.0,2257.0,3,0
5451,3,Ready To Move,Vittasandra,DNeremo,2.0,1.0,65.4,1246.0,1246.0,2,0
5452,3,Ready To Move,Gunjur,Akncyes,2.0,2.0,41.0,1080.0,1080.0,2,0
5453,2,Ready To Move,Kannur,Akncyes,6.0,3.0,75.0,1306.8000000000002,1306.8000000000002,6,1
5454,3,Ready To Move,Varthur,Vaensia,2.0,3.0,85.0,1360.0,1360.0,3,0
5455,3,Ready To Move,Yelenahalli,Vaensia,2.0,2.0,47.88,1260.0,1260.0,2,0
5456,0,Ready To Move,Kengeri Satellite Town,Vaensia,3.0,0.0,110.0,1200.0,1200.0,4,1
5457,3,Ready To Move,Thigalarapalya,Prtanha,2.0,2.0,104.0,1418.0,1418.0,2,0
5458,2,Ready To Move,anjananager magdi road,Prtanha,3.0,1.0,165.0,1200.0,1200.0,3,1
5459,3,Ready To Move,Kasavanhalli,Prtanha,2.0,1.0,39.0,950.0,950.0,2,0
5460,3,Ready To Move,Nagarbhavi,Prtanha,2.0,2.0,55.0,1020.0,1020.0,2,0
5461,3,18-May,Electronic City Phase II,Sryalan,2.0,2.0,40.44,1400.0,1400.0,3,0
5462,2,Ready To Move,Kodipalya,Sryalan,4.0,0.0,88.0,1440.0,1440.0,4,1
5463,0,Ready To Move,Huskur,Sryalan,6.0,2.0,75.0,800.0,800.0,6,0
5464,3,18-Sep,KR Puram,MCnexva,6.0,2.0,62.81,1310.0,1615.0,3,0
5465,3,18-May,Electronics City Phase 1,Shitt S,2.0,1.0,69.0,1175.0,1175.0,2,0
5466,3,Ready To Move,Raja Rajeshwari Nagar,GrrvaGr,2.0,1.0,40.17,1185.0,1185.0,2,0
5467,3,Ready To Move,Aishwarya Crystal Layout,GRvasth,3.0,1.0,113.0,2250.0,2250.0,3,0
5468,3,Ready To Move,Sarjapur  Road,S2kaaan,2.0,2.0,40.43,1178.0,1178.0,2,0
5469,3,Ready To Move,Ulsoor,Roale D,4.0,2.0,450.0,36000.0,36000.0,4,0
5470,3,Ready To Move,Whitefield,UKe 2nz,1.0,1.0,44.9,825.0,825.0,1,0
5471,3,18-May,Madiwala,UKe 2nz,3.0,2.0,43.0,1250.0,1250.0,3,0
5472,3,Ready To Move,Electronics City Phase 1,Courf T,2.0,2.0,55.0,1113.12,1113.12,2,0
5473,3,Ready To Move,2nd Block Jayanagar,SaignSo,3.0,3.0,223.0,1718.0,1718.0,3,0
5474,3,Ready To Move,Gottigere,Srncyla,2.0,1.0,35.0,1010.0,1010.0,2,0
5475,3,21-Dec,Kanakpura Road,PrarePa,2.0,1.0,41.0,900.0,900.0,2,0
5476,2,Ready To Move,Syndicate Bank Colony,PrarePa,4.0,3.0,240.0,1500.0,1500.0,4,1
5477,2,Ready To Move,Rayasandra,PrarePa,1.0,1.0,16.5,540.0,540.0,1,1
5478,3,18-May,Electronic City,PrarePa,2.0,2.0,29.46,1020.0,1020.0,2,0
5479,3,18-Jun,Hosur Road,PuendWe,2.0,1.0,71.64,1194.0,1194.0,2,0
5480,2,Ready To Move,Vijayanagar,PuendWe,6.0,2.0,300.0,1470.0,1470.0,8,1
5481,2,Ready To Move,2nd Stage Nagarbhavi,PuendWe,4.0,2.0,100.0,600.0,600.0,3,1
5482,3,Ready To Move,Electronic City,Prarkun,2.0,1.0,67.15,1108.0,1108.0,2,0
5483,0,Ready To Move,Hebbal,RMudeat,2.0,1.0,451.0,3895.0,3895.0,4,0
5484,3,21-Jan,Kanakpura Road,PrarePa,2.0,1.0,34.99,700.0,700.0,2,0
5485,3,Ready To Move,Somasundara Palya,PrarePa,3.0,3.0,68.0,1600.0,1600.0,3,0
5486,3,Ready To Move,Nagarbhavi,PrarePa,3.0,2.0,90.0,1850.0,1850.0,3,0
5487,3,Ready To Move,Tumkur Road,LIandee,2.0,2.0,33.0,1250.0,1250.0,2,0
5488,0,Ready To Move,Ramamurthy Nagar,LIandee,1.0,1.0,43.0,600.0,600.0,1,1
5489,3,Ready To Move,Raja Rajeshwari Nagar,GrrvaGr,2.0,1.0,49.27,1140.0,1140.0,2,0
5490,3,Ready To Move,CQAL Layout,GrrvaGr,2.0,2.0,75.0,1200.0,1200.0,3,0
5491,3,Ready To Move,Nayandanahalli,Rarelt ,2.0,1.0,55.0,985.0,985.0,2,0
5492,3,Ready To Move,Bellandur,Sronda ,2.0,2.0,55.0,982.0,982.0,2,0
5493,0,Ready To Move,9th Phase JP Nagar,NaensGa,1.0,0.0,20.0,600.0,600.0,1,0
5494,3,Ready To Move,Old Madras Road,Brica E,5.0,1.0,142.0,2640.0,2640.0,3,0
5495,3,Ready To Move,Akshaya Nagar,DLhtsnd,2.0,2.0,68.8,1314.0,1314.0,2,0
5496,3,Ready To Move,Vijaya Bank Layout,DLhtsnd,2.0,2.0,68.5,1700.0,1700.0,3,0
5497,3,18-May,1st Phase JP Nagar,Inntsth,2.0,2.0,93.0,1077.0,1077.0,2,0
5498,0,Ready To Move,Chandapura,MRowsea,2.0,2.0,66.165,1782.0,2000.0,4,1
5499,3,Ready To Move,Varanasi,MRowsea,4.0,1.0,99.0,2000.0,2000.0,5,0
5500,3,Ready To Move,DUO Layout,Viockit,3.0,2.0,75.0,1643.0,1643.0,3,0
5501,2,Ready To Move,Kengeri,Viockit,3.0,1.0,67.0,1200.0,1200.0,3,1
5502,3,Ready To Move,Whitefield,Sonviik,2.0,1.0,51.91,1116.0,1116.0,2,0
5503,3,Ready To Move,Abbigere,SLtias ,2.0,1.0,41.82,1020.0,1020.0,2,0
5504,0,Ready To Move,Vittasandra,SLtias ,7.0,1.0,64.0,621.0,621.0,7,1
5505,0,Ready To Move,Daadys Gaarden Layout,InockHo,3.0,2.0,55.0,1740.0,1740.0,3,0
5506,3,18-May,GM Palaya,InockHo,2.0,2.0,47.0,1225.0,1225.0,2,0
5507,0,Ready To Move,Thanisandra,Pronyt ,2.0,1.0,61.0,1241.0,1241.0,3,0
5508,3,Ready To Move,Hennur,MDncyhi,2.0,2.0,40.6,1041.0,1041.0,2,0
5509,3,Ready To Move,Bommanahalli,Jaw 2 L,2.0,2.0,46.0,1050.0,1050.0,2,0
5510,3,18-Mar,Srinivas Colony,Jaw 2 L,3.0,1.0,901.0,4400.0,4400.0,3,0
5511,3,21-May,Kanakpura Road,GolusLi,2.0,3.0,64.39,1309.0,1309.0,2,0
5512,3,Ready To Move,Dodda Nekkundi,GolusLi,2.0,2.0,45.0,1128.0,1128.0,2,0
5513,3,Ready To Move,Raja Rajeshwari Nagar,7 ise P,2.0,1.0,50.0,1430.0,1430.0,3,0
5514,3,19-Dec,Old Madras Road,SheldGr,2.0,1.0,47.86,1065.0,1065.0,2,0
5515,3,Ready To Move,OMBR Layout,SheldGr,2.0,1.0,64.0,1085.0,1085.0,2,0
5516,2,Ready To Move,Vishveshwarya Layout,SheldGr,1.0,1.0,30.0,750.0,750.0,1,1
5517,3,Ready To Move,Bellandur,SheldGr,2.0,2.0,37.28,981.0,981.0,2,0
5518,1,18-Dec,Bhoganhalli,Rosha I,4.0,1.0,129.0,1548.3,1548.3,4,0
5519,3,Ready To Move,Hebbal Kempapura,Goateds,4.0,2.0,300.0,2302.0,2302.0,4,0
5520,0,Ready To Move,Kalyan nagar,Goateds,2.0,2.0,60.0,1410.0,1410.0,3,0
5521,3,19-Mar,Hosa Road,Sosisic,3.0,1.0,117.0,1525.84,1525.84,3,0
5522,3,Ready To Move,Begur Road,Dhalsh ,2.0,2.0,42.6,1200.0,1200.0,2,0
5523,0,Ready To Move,Sampangi Rama Nagar,Dhalsh ,2.0,2.0,80.0,1030.0,1030.0,2,0
5524,3,Ready To Move,BTM 1st Stage,Coise P,2.0,2.0,95.0,1852.0,1852.0,3,0
5525,0,18-Dec,Electronic City,Coise P,2.0,1.0,33.5,1160.0,1160.0,2,0
5526,0,Ready To Move,Jigani,DLhtsan,2.0,1.0,49.0,918.0,918.0,2,0
5527,3,19-Dec,Hebbal,Magiaya,2.0,1.0,90.0,1255.0,1255.0,3,0
5528,2,Ready To Move,HRBR Layout,Magiaya,6.0,3.0,250.0,1200.0,1200.0,6,1
5529,0,Ready To Move,JP Nagar,Magiaya,2.0,2.0,49.9,1150.0,1150.0,3,0
5530,3,Ready To Move,Indira Nagar,Magiaya,3.0,2.0,324.0,2700.0,2700.0,3,0
5531,0,18-Mar,Moodalapalya,Magiaya,2.0,2.0,69.0,1150.0,1150.0,2,0
5532,3,Ready To Move,Whitefield,Iseenst,2.0,2.0,53.49,1227.0,1227.0,2,0
5533,3,18-Dec,Hebbal,Magiaya,3.0,2.0,77.68,1255.0,1255.0,3,0
5534,2,Ready To Move,Moodalapalya,Magiaya,8.0,0.0,120.0,840.0,840.0,6,1
5535,3,Ready To Move,Panathur,Prcesvy,2.0,1.0,82.0,1198.0,1198.0,2,0
5536,2,Ready To Move, Devarachikkanahalli,Prcesvy,3.0,1.0,160.0,1200.0,1200.0,3,1
5537,0,Ready To Move,Frazer Town,CaaveEn,3.0,1.0,180.0,1700.0099999999998,1700.0099999999998,3,0
5538,0,Ready To Move,Nelamangala,V2gesre,3.0,1.0,95.0,2600.0,2600.0,4,1
5539,3,Ready To Move,Thigalarapalya,Prtanha,4.0,2.0,139.0,2072.0,2072.0,3,0
5540,3,Ready To Move,Pattandur Agrahara,Shvarji,2.0,1.0,32.0,797.0,797.0,2,0
5541,0,Ready To Move,Nayandanahalli,Rarelt ,2.0,3.0,68.0,1350.0,1350.0,3,0
5542,0,Ready To Move,Sahakara Nagar,EsniaGa,4.0,3.0,200.0,2500.0,2500.0,4,0
5543,3,Ready To Move,Thigalarapalya,Prtanha,4.0,2.0,160.0,2215.0,2215.0,3,0
5544,3,21-Dec,Kanakpura Road,PrarePa,1.0,1.0,30.0,525.0,525.0,1,0
5545,3,Ready To Move,Bannerghatta Road,PrarePa,4.0,3.0,260.0,2700.0,2700.0,4,0
5546,3,Ready To Move,Gokaula Extension,PrarePa,2.0,1.0,90.0,1500.0,1500.0,3,0
5547,2,Ready To Move,Subash Nagar,PrarePa,2.0,0.0,55.0,900.0,900.0,2,1
5548,3,Ready To Move,Poorna Pragna Layout,PrarePa,2.0,3.0,58.27,1355.0,1355.0,3,0
5549,3,Ready To Move,Kudlu Gate,PrarePa,2.0,2.0,49.81,1465.0,1465.0,3,0
5550,2,Ready To Move,Ramamurthy Nagar,SVoutow,2.0,1.0,57.0,1006.0,1006.0,2,1
5551,0,Ready To Move,Vishveshwarya Layout,SVoutow,4.0,1.0,75.0,2000.0,2000.0,4,0
5552,3,18-Aug,Electronic City,Prarkun,2.0,1.0,65.7,1128.0,1128.0,2,0
5553,0,Ready To Move,Pattanagere,Prarkun,2.0,0.0,35.0,850.0,850.0,2,0
5554,3,Ready To Move,ISRO Layout,Shhin S,2.0,3.0,68.0,1310.0,1310.0,3,0
5555,3,Ready To Move,Banashankari,Bregae ,2.0,2.0,86.0,1390.0,1390.0,2,0
5556,3,Ready To Move,Kathriguppe,Bregae ,2.0,2.0,76.45,1390.0,1390.0,3,0
